page_id,page_title,page_ns,revision_id,timestamp,contributor_id,contributor_name,bytes,intentionality
10058,|Ácido desoxirribonucleico|,0,161,2002-01-11T01:06:09Z,0,|imported>Fidel.G|,276,['elaboration']
10058,|Ácido desoxirribonucleico|,0,6683,2002-10-23T09:34:14Z,0,|conversion script|,276,['wikification']
10058,|Ácido desoxirribonucleico|,0,6684,2002-10-24T07:20:14Z,7,|Maveric149|,286,[]
10058,|Ácido desoxirribonucleico|,0,8788,2002-10-24T07:21:28Z,7,|Maveric149|,342,"['wikification', 'elaboration']"
10058,|Ácido desoxirribonucleico|,0,8799,2002-12-21T15:38:01Z,81.56.10.66,Anonymous,351,['wikification']
10058,|Ácido desoxirribonucleico|,0,9088,2002-12-22T07:08:00Z,1,|AstroNomo|,350,['copy-editing']
10058,|Ácido desoxirribonucleico|,0,18222,2002-12-30T18:46:28Z,62.234.65.43,Anonymous,360,['wikification']
10058,|Ácido desoxirribonucleico|,0,18226,2003-07-15T18:14:42Z,1299,|Joseaperez|,439,['elaboration']
10058,|Ácido desoxirribonucleico|,0,18227,2003-07-15T18:21:48Z,1299,|Joseaperez|,705,"['wikification', 'elaboration']"
10058,|Ácido desoxirribonucleico|,0,18228,2003-07-15T18:25:36Z,1299,|Joseaperez|,886,['verifiability']
10058,|Ácido desoxirribonucleico|,0,18229,2003-07-15T18:29:42Z,1299,|Joseaperez|,1007,"['wikification', 'elaboration']"
10058,|Ácido desoxirribonucleico|,0,18344,2003-07-15T18:31:19Z,1299,|Joseaperez|,1008,['copy-editing']
10058,|Ácido desoxirribonucleico|,0,18345,2003-07-16T06:19:42Z,1299,|Joseaperez|,1256,"['wikification', 'elaboration']"
10058,|Ácido desoxirribonucleico|,0,18411,2003-07-16T06:22:57Z,1299,|Joseaperez|,1489,"['wikification', 'elaboration']"
10058,|Ácido desoxirribonucleico|,0,20339,2003-07-16T17:01:42Z,1299,|Joseaperez|,1531,['wikification']
10058,|Ácido desoxirribonucleico|,0,21491,2003-07-26T12:17:10Z,1299,|Joseaperez|,1539,['wikification']
10058,|Ácido desoxirribonucleico|,0,22120,2003-08-03T17:40:18Z,30,|Youssefsan|,1579,['wikification']
10058,|Ácido desoxirribonucleico|,0,26211,2003-08-07T18:05:09Z,30,|Youssefsan|,1617,['wikification']
10058,|Ácido desoxirribonucleico|,0,28693,2003-08-14T17:35:10Z,1299,|Joseaperez|,380,[]
10058,|Ácido desoxirribonucleico|,0,30453,2003-08-24T21:41:46Z,2075,|Sabbut|,1605,"['wikification', 'elaboration']"
10058,|Ácido desoxirribonucleico|,0,232828,2003-09-01T18:19:58Z,1141,|Gonis|,382,[]
10058,|Ácido desoxirribonucleico|,0,32516,2003-09-07T22:34:39Z,2135,|Frutoseco|,1606,"['wikification', 'elaboration']"
10058,|Ácido desoxirribonucleico|,0,37377,2003-09-16T01:46:35Z,2121,|Moriel|,1605,['copy-editing']
10058,|Ácido desoxirribonucleico|,0,39878,2003-10-05T06:11:01Z,2713,|Sauron|,1638,"['wikification', 'elaboration']"
10058,|Ácido desoxirribonucleico|,0,40097,2003-10-07T16:19:18Z,2121,|Moriel|,1637,['wikification']
10058,|Ácido desoxirribonucleico|,0,53248,2003-10-07T19:12:28Z,2135,|Frutoseco|,1651,['wikification']
10058,|Ácido desoxirribonucleico|,0,59179,2003-11-09T17:36:43Z,24.232.250.130,Anonymous,1719,"['wikification', 'elaboration']"
10058,|Ácido desoxirribonucleico|,0,65411,2003-11-22T17:58:15Z,4332,|Rafael Soriano|,2189,"['wikification', 'elaboration']"
10058,|Ácido desoxirribonucleico|,0,75103,2003-12-05T21:40:28Z,200.10.228.134,Anonymous,2212,['wikification']
10058,|Ácido desoxirribonucleico|,0,75140,2003-12-21T17:34:18Z,1299,|Joseaperez|,2083,['wikification']
10058,|Ácido desoxirribonucleico|,0,75150,2003-12-21T17:51:41Z,1299,|Joseaperez|,3127,"['wikification', 'elaboration']"
10058,|Ácido desoxirribonucleico|,0,75377,2003-12-21T17:56:12Z,1299,|Joseaperez|,3094,[]
10058,|Ácido desoxirribonucleico|,0,75379,2003-12-21T19:59:23Z,1299,|Joseaperez|,3299,['elaboration']
10058,|Ácido desoxirribonucleico|,0,75641,2003-12-21T19:59:46Z,1299,|Joseaperez|,3300,['wikification']
10058,|Ácido desoxirribonucleico|,0,76354,2003-12-21T22:50:36Z,1299,|Joseaperez|,3307,['wikification']
10058,|Ácido desoxirribonucleico|,0,76356,2003-12-22T21:42:27Z,1299,|Joseaperez|,3610,"['wikification', 'elaboration']"
10058,|Ácido desoxirribonucleico|,0,76357,2003-12-22T21:48:45Z,1299,|Joseaperez|,3627,['wikification']
10058,|Ácido desoxirribonucleico|,0,76361,2003-12-22T21:49:24Z,1299,|Joseaperez|,3625,[]
10058,|Ácido desoxirribonucleico|,0,76402,2003-12-22T21:56:03Z,1299,|Joseaperez|,3580,['wikification']
10058,|Ácido desoxirribonucleico|,0,76405,2003-12-22T23:02:51Z,1299,|Joseaperez|,3652,['verifiability']
10058,|Ácido desoxirribonucleico|,0,76478,2003-12-22T23:07:34Z,1299,|Joseaperez|,3722,['wikification']
10058,|Ácido desoxirribonucleico|,0,76479,2003-12-23T07:08:19Z,193.144.127.11,Anonymous,3740,['wikification']
10058,|Ácido desoxirribonucleico|,0,76702,2003-12-23T07:10:28Z,193.144.127.11,Anonymous,3767,['wikification']
10058,|Ácido desoxirribonucleico|,0,77031,2003-12-23T22:00:53Z,1299,|Joseaperez|,4000,"['wikification', 'elaboration']"
10058,|Ácido desoxirribonucleico|,0,77407,2003-12-24T16:35:48Z,1299,|Joseaperez|,4209,"['wikification', 'elaboration']"
10058,|Ácido desoxirribonucleico|,0,77412,2003-12-27T11:40:54Z,1299,|Joseaperez|,4214,[]
10058,|Ácido desoxirribonucleico|,0,77612,2003-12-27T11:47:14Z,1299,|Joseaperez|,4146,['wikification']
10058,|Ácido desoxirribonucleico|,0,77613,2003-12-27T18:21:26Z,1299,|Joseaperez|,4287,['elaboration']
10058,|Ácido desoxirribonucleico|,0,77747,2003-12-27T18:21:54Z,1299,|Joseaperez|,4287,['copy-editing']
10058,|Ácido desoxirribonucleico|,0,77961,2003-12-27T21:01:25Z,1299,|Joseaperez|,4444,"['elaboration', 'verifiability']"
10058,|Ácido desoxirribonucleico|,0,79268,2003-12-30T22:07:14Z,1299,|Joseaperez|,4467,['wikification']
10058,|Ácido desoxirribonucleico|,0,81000,2004-01-01T22:31:31Z,1299,|Joseaperez|,4486,['wikification']
10058,|Ácido desoxirribonucleico|,0,81001,2004-01-05T23:21:50Z,1299,|Joseaperez|,4487,['wikification']
10058,|Ácido desoxirribonucleico|,0,81004,2004-01-05T23:24:48Z,1299,|Joseaperez|,4487,['wikification']
10058,|Ácido desoxirribonucleico|,0,81631,2004-01-05T23:36:05Z,1299,|Joseaperez|,4748,"['wikification', 'elaboration']"
10058,|Ácido desoxirribonucleico|,0,81876,2004-01-07T16:59:48Z,1299,|Joseaperez|,4765,['wikification']
10058,|Ácido desoxirribonucleico|,0,81877,2004-01-08T17:19:56Z,1299,|Joseaperez|,5890,"['wikification', 'elaboration']"
10058,|Ácido desoxirribonucleico|,0,81882,2004-01-08T17:23:48Z,1299,|Joseaperez|,5890,['copy-editing']
10058,|Ácido desoxirribonucleico|,0,81895,2004-01-08T18:21:54Z,1299,|Joseaperez|,6097,"['wikification', 'elaboration']"
10058,|Ácido desoxirribonucleico|,0,84006,2004-01-08T19:10:22Z,1299,|Joseaperez|,6120,[]
10058,|Ácido desoxirribonucleico|,0,84085,2004-01-14T17:21:31Z,1299,|Joseaperez|,6401,"['wikification', 'elaboration']"
10058,|Ácido desoxirribonucleico|,0,84087,2004-01-14T20:38:00Z,4082,|ManuelGR|,6424,['wikification']
10058,|Ácido desoxirribonucleico|,0,84093,2004-01-14T20:51:36Z,4082,|ManuelGR|,6445,['wikification']
10058,|Ácido desoxirribonucleico|,0,86334,2004-01-14T21:06:02Z,1299,|Joseaperez|,6447,['copy-editing']
10058,|Ácido desoxirribonucleico|,0,86340,2004-01-20T21:30:53Z,1299,|Joseaperez|,6685,"['wikification', 'elaboration']"
10058,|Ácido desoxirribonucleico|,0,86657,2004-01-20T21:39:17Z,4082,|ManuelGR|,6699,[]
10058,|Ácido desoxirribonucleico|,0,88848,2004-01-21T17:45:13Z,1299,|Joseaperez|,6697,[]
10058,|Ácido desoxirribonucleico|,0,88849,2004-01-27T17:35:21Z,1299,|Joseaperez|,7222,"['wikification', 'elaboration']"
10058,|Ácido desoxirribonucleico|,0,88854,2004-01-27T17:39:24Z,1299,|Joseaperez|,7235,[]
10058,|Ácido desoxirribonucleico|,0,89413,2004-01-27T17:43:32Z,1299,|Joseaperez|,7248,['fact-update']
10058,|Ácido desoxirribonucleico|,0,90128,2004-01-29T00:07:06Z,5042,|Ruiz|,7269,['wikification']
10058,|Ácido desoxirribonucleico|,0,90164,2004-01-30T20:24:17Z,4082,|ManuelGR|,7189,"['copy-editing', 'wikification']"
10058,|Ácido desoxirribonucleico|,0,92393,2004-01-30T21:11:45Z,4082,|ManuelGR|,7183,[]
10058,|Ácido desoxirribonucleico|,0,105029,2004-02-06T19:49:51Z,1299,|Joseaperez|,7513,"['wikification', 'elaboration']"
10058,|Ácido desoxirribonucleico|,0,105487,2004-03-01T19:39:29Z,1299,|Joseaperez|,7691,['elaboration']
10058,|Ácido desoxirribonucleico|,0,108593,2004-03-02T15:24:52Z,80.81.113.166,Anonymous,7693,['copy-editing']
10058,|Ácido desoxirribonucleico|,0,108595,2004-03-07T13:04:46Z,1299,|Joseaperez|,7955,"['wikification', 'elaboration']"
10058,|Ácido desoxirribonucleico|,0,109623,2004-03-07T13:08:53Z,1299,|Joseaperez|,8198,['elaboration']
10058,|Ácido desoxirribonucleico|,0,110214,2004-03-08T17:58:09Z,3931,|Hashar|,8257,['wikification']
10058,|Ácido desoxirribonucleico|,0,110219,2004-03-09T13:20:14Z,195.77.24.14,Anonymous,8258,['wikification']
10058,|Ácido desoxirribonucleico|,0,112556,2004-03-09T13:27:16Z,193.144.127.11,Anonymous,8270,['copy-editing']
10058,|Ácido desoxirribonucleico|,0,112560,2004-03-14T15:49:16Z,1299,|Joseaperez|,8288,[]
10058,|Ácido desoxirribonucleico|,0,115119,2004-03-14T15:51:44Z,1299,|Joseaperez|,8309,['wikification']
10058,|Ácido desoxirribonucleico|,0,115121,2004-03-18T19:53:34Z,200.10.225.73,Anonymous,7493,[]
10058,|Ácido desoxirribonucleico|,0,115128,2004-03-18T19:54:16Z,200.10.225.73,Anonymous,71,['vandalism']
10058,|Ácido desoxirribonucleico|,0,124636,2004-03-18T19:58:07Z,2906,|JorgeGG|,8309,[]
10058,|Ácido desoxirribonucleico|,0,125025,2004-03-31T20:08:25Z,1299,|Joseaperez|,8760,"['elaboration', 'verifiability']"
10058,|Ácido desoxirribonucleico|,0,125108,2004-04-01T09:54:06Z,2121,|Moriel|,8758,['wikification']
10058,|Ácido desoxirribonucleico|,0,130464,2004-04-01T11:35:55Z,1299,|Joseaperez|,8759,['copy-editing']
10058,|Ácido desoxirribonucleico|,0,131081,2004-04-09T07:09:37Z,1299,|Joseaperez|,8761,['wikification']
10058,|Ácido desoxirribonucleico|,0,137894,2004-04-10T08:37:06Z,213.60.129.59,Anonymous,8768,['copy-editing']
10058,|Ácido desoxirribonucleico|,0,140267,2004-04-22T18:43:26Z,1299,|Joseaperez|,8786,['wikification']
10058,|Ácido desoxirribonucleico|,0,146647,2004-04-26T17:26:41Z,1299,|Joseaperez|,8919,['verifiability']
10058,|Ácido desoxirribonucleico|,0,148658,2004-05-11T17:34:08Z,1299,|Joseaperez|,8917,[]
10058,|Ácido desoxirribonucleico|,0,161899,2004-05-15T03:19:55Z,200.89.176.238,Anonymous,8943,['wikification']
10058,|Ácido desoxirribonucleico|,0,163013,2004-06-03T12:23:51Z,1299,|Joseaperez|,8512,['wikification']
10058,|Ácido desoxirribonucleico|,0,170693,2004-06-05T05:37:38Z,0,|Template namespace initialisation script|,8500,[]
10058,|Ácido desoxirribonucleico|,0,177189,2004-06-15T06:27:30Z,1299,|Joseaperez|,8523,['wikification']
10058,|Ácido desoxirribonucleico|,0,177963,2004-06-27T06:51:47Z,1299,|Joseaperez|,8545,['wikification']
10058,|Ácido desoxirribonucleico|,0,179653,2004-06-28T18:13:16Z,8862,|Dionisio|,8523,['wikification']
10058,|Ácido desoxirribonucleico|,0,179655,2004-06-30T07:39:16Z,200.121.51.190,Anonymous,8530,[]
10058,|Ácido desoxirribonucleico|,0,179657,2004-06-30T07:40:10Z,200.121.51.190,Anonymous,8535,"['copy-editing', 'vandalism']"
10058,|Ácido desoxirribonucleico|,0,179863,2004-06-30T07:40:55Z,200.121.51.190,Anonymous,8530,['copy-editing']
10058,|Ácido desoxirribonucleico|,0,209016,2004-06-30T13:50:56Z,2906,|JorgeGG|,8523,[]
10058,|Ácido desoxirribonucleico|,0,260378,2004-08-04T20:28:50Z,4082,|ManuelGR|,8518,['wikification']
10058,|Ácido desoxirribonucleico|,0,553142,2004-08-31T22:38:58Z,200.42.154.139,Anonymous,379,[]
10058,|Ácido desoxirribonucleico|,0,280645,2004-09-20T14:03:21Z,15544,|Opinador|,8538,['wikification']
10058,|Ácido desoxirribonucleico|,0,281026,2004-10-06T00:12:41Z,200.90.202.211,Anonymous,8551,['wikification']
10058,|Ácido desoxirribonucleico|,0,286197,2004-10-06T13:04:18Z,150.244.85.81,Anonymous,8551,['copy-editing']
10058,|Ácido desoxirribonucleico|,0,304600,2004-10-11T14:41:47Z,15544,|Opinador|,8557,['wikification']
10058,|Ácido desoxirribonucleico|,0,323787,2004-10-22T19:33:26Z,17160,|Robotito|,8636,"['wikification', 'elaboration']"
10058,|Ácido desoxirribonucleico|,0,335930,2004-11-01T17:08:42Z,1299,|Joseaperez|,8636,['copy-editing']
10058,|Ácido desoxirribonucleico|,0,425942,2004-11-09T21:59:42Z,80.58.9.48,Anonymous,8636,[]
10058,|Ácido desoxirribonucleico|,0,429872,2005-01-08T22:14:06Z,24592,|Rocastelo|,8647,['wikification']
10058,|Ácido desoxirribonucleico|,0,467508,2005-01-11T07:37:25Z,24766,|Renabot|,8725,['wikification']
10058,|Ácido desoxirribonucleico|,0,472624,2005-02-03T00:59:56Z,24766,|Renabot|,8772,['wikification']
10058,|Ácido desoxirribonucleico|,0,508476,2005-02-06T17:10:44Z,2075,|Sabbut|,8793,[]
10058,|Ácido desoxirribonucleico|,0,512445,2005-03-04T09:59:03Z,27900,|Knowledge Seeker|,8791,['copy-editing']
10058,|Ácido desoxirribonucleico|,0,512725,2005-03-06T23:20:05Z,200.83.133.69,Anonymous,8794,[]
10058,|Ácido desoxirribonucleico|,0,539926,2005-03-07T07:18:43Z,13770,|Dodo|,8791,[]
10058,|Ácido desoxirribonucleico|,0,563815,2005-03-24T17:37:13Z,8547,|Zwobot|,8802,['wikification']
10058,|Ácido desoxirribonucleico|,0,553156,2005-03-31T23:39:58Z,200.89.57.141,Anonymous,496,[]
10058,|Ácido desoxirribonucleico|,0,553164,2005-03-31T23:52:48Z,200.89.57.141,Anonymous,532,['elaboration']
10058,|Ácido desoxirribonucleico|,0,553166,2005-04-01T00:00:59Z,200.86.176.213,Anonymous,775,"['wikification', 'elaboration']"
10058,|Ácido desoxirribonucleico|,0,553169,2005-04-01T00:01:57Z,2906,|JorgeGG|,532,[]
10058,|Ácido desoxirribonucleico|,0,625048,2005-04-01T00:03:02Z,2906,|JorgeGG|,374,[]
10058,|Ácido desoxirribonucleico|,0,563822,2005-04-06T18:45:31Z,200.74.71.193,Anonymous,8804,['wikification']
10058,|Ácido desoxirribonucleico|,0,665817,2005-04-06T18:49:09Z,13770,|Dodo|,8802,['copy-editing']
10058,|Ácido desoxirribonucleico|,0,625049,2005-05-01T17:10:24Z,200.85.199.11,Anonymous,497,[]
10058,|Ácido desoxirribonucleico|,0,687400,2005-05-01T17:11:03Z,200.85.199.11,Anonymous,498,['copy-editing']
10058,|Ácido desoxirribonucleico|,0,672157,2005-05-13T19:13:32Z,32751,|Rembiapo pohyiete (bot)|,8884,['wikification']
10058,|Ácido desoxirribonucleico|,0,672160,2005-05-15T12:44:55Z,84.122.97.188,Anonymous,9113,['elaboration']
10058,|Ácido desoxirribonucleico|,0,679556,2005-05-15T12:46:26Z,84.122.97.188,Anonymous,9187,['elaboration']
10058,|Ácido desoxirribonucleico|,0,681089,2005-05-17T22:28:54Z,200.41.79.170,Anonymous,9207,['vandalism']
10058,|Ácido desoxirribonucleico|,0,681092,2005-05-18T14:22:47Z,84.122.97.162,Anonymous,9221,[]
10058,|Ácido desoxirribonucleico|,0,681194,2005-05-18T14:24:00Z,84.122.97.162,Anonymous,9222,['copy-editing']
10058,|Ácido desoxirribonucleico|,0,689977,2005-05-18T15:04:51Z,18206,|Wricardoh|,9212,['wikification']
10058,|Ácido desoxirribonucleico|,0,687411,2005-05-20T16:36:37Z,200.113.57.10,Anonymous,537,[]
10058,|Ácido desoxirribonucleico|,0,687402,2005-05-20T16:37:26Z,200.113.57.10,Anonymous,523,['counter-vandalism']
10058,|Ácido desoxirribonucleico|,0,687415,2005-05-20T16:38:25Z,200.113.57.10,Anonymous,523,['wikification']
10058,|Ácido desoxirribonucleico|,0,687422,2005-05-20T16:40:15Z,200.113.57.10,Anonymous,574,['vandalism']
10058,|Ácido desoxirribonucleico|,0,687428,2005-05-20T16:41:49Z,200.113.57.10,Anonymous,593,['vandalism']
10058,|Ácido desoxirribonucleico|,0,687429,2005-05-20T16:42:25Z,200.113.57.10,Anonymous,608,['vandalism']
10058,|Ácido desoxirribonucleico|,0,841630,2005-05-20T16:42:48Z,200.113.57.10,Anonymous,438,[]
10058,|Ácido desoxirribonucleico|,0,697787,2005-05-21T11:03:51Z,32751,|Rembiapo pohyiete (bot)|,9242,['wikification']
10058,|Ácido desoxirribonucleico|,0,697812,2005-05-23T16:26:18Z,200.90.201.47,Anonymous,9310,"['wikification', 'elaboration']"
10058,|Ácido desoxirribonucleico|,0,731388,2005-05-23T16:33:31Z,5874,|Angus|,9241,['wikification']
10058,|Ácido desoxirribonucleico|,0,747674,2005-06-02T04:36:00Z,36641,|Orgullobot~eswiki|,9332,['elaboration']
10058,|Ácido desoxirribonucleico|,0,747759,2005-06-06T22:21:00Z,201.135.11.135,Anonymous,9480,"['wikification', 'elaboration']"
10058,|Ácido desoxirribonucleico|,0,767064,2005-06-06T22:45:23Z,14862,|Ascánder|,9332,[]
10058,|Ácido desoxirribonucleico|,0,767081,2005-06-12T20:11:09Z,200.86.17.170,Anonymous,9409,['elaboration']
10058,|Ácido desoxirribonucleico|,0,819643,2005-06-12T20:13:30Z,15380,|Rsg|,9332,[]
10058,|Ácido desoxirribonucleico|,0,826401,2005-06-27T12:13:13Z,32751,|Rembiapo pohyiete (bot)|,9447,"['wikification', 'elaboration']"
10058,|Ácido desoxirribonucleico|,0,828787,2005-06-29T15:32:31Z,15544,|Opinador|,9470,['wikification']
10058,|Ácido desoxirribonucleico|,0,834254,2005-06-30T09:19:10Z,15544,|Opinador|,9468,['copy-editing']
10058,|Ácido desoxirribonucleico|,0,970758,2005-07-09T22:17:05Z,39213,|Chobot|,9503,['wikification']
10058,|Ácido desoxirribonucleico|,0,993527,2005-07-15T18:42:42Z,42374,|Yrbot|,9484,['wikification']
10058,|Ácido desoxirribonucleico|,0,1013954,2005-07-20T07:46:03Z,39613,|Palica|,9496,['wikification']
10058,|Ácido desoxirribonucleico|,0,1059450,2005-07-30T00:59:42Z,37563,|RobotQuistnix|,9521,['wikification']
10058,|Ácido desoxirribonucleico|,0,1065368,2005-07-31T06:22:40Z,1279,|Pino|,500,[]
10058,|Ácido desoxirribonucleico|,0,1077843,2005-08-03T00:05:03Z,40404,|Caiserbot|,9522,['wikification']
10058,|Ácido desoxirribonucleico|,0,1193363,2005-08-22T19:13:10Z,44094,|Aukicha|,9539,['wikification']
10058,|Ácido desoxirribonucleico|,0,1212574,2005-08-25T18:47:29Z,32751,|Rembiapo pohyiete (bot)|,9541,[]
10058,|Ácido desoxirribonucleico|,0,1242628,2005-08-30T01:10:15Z,26066,|Lmsilva|,9854,"['wikification', 'elaboration']"
10058,|Ácido desoxirribonucleico|,0,1242635,2005-08-30T01:12:30Z,26066,|Lmsilva|,9853,['wikification']
10058,|Ácido desoxirribonucleico|,0,1243412,2005-08-30T05:00:42Z,45033,|YurikBot|,9853,['copy-editing']
10058,|Ácido desoxirribonucleico|,0,1252097,2005-08-31T15:44:16Z,51912,|KnightRider|,9885,['wikification']
10058,|Ácido desoxirribonucleico|,0,1270068,2005-09-03T22:07:38Z,216.244.221.2,Anonymous,9894,[]
10058,|Ácido desoxirribonucleico|,0,1270075,2005-09-03T22:08:56Z,4082,|ManuelGR|,9885,[]
10058,|Ácido desoxirribonucleico|,0,1276454,2005-09-05T00:48:33Z,201.215.164.129,Anonymous,1715,[]
10058,|Ácido desoxirribonucleico|,0,1276458,2005-09-05T00:50:21Z,201.215.164.129,Anonymous,1715,['copy-editing']
10058,|Ácido desoxirribonucleico|,0,1318627,2005-09-13T07:11:27Z,32751,|Rembiapo pohyiete (bot)|,9896,['wikification']
10058,|Ácido desoxirribonucleico|,0,1341687,2005-09-18T07:10:18Z,39094,|Superzerocool|,9911,[]
10058,|Ácido desoxirribonucleico|,0,1342202,2005-09-18T10:59:52Z,51912,|KnightRider|,9944,['wikification']
10058,|Ácido desoxirribonucleico|,0,1345776,2005-09-19T06:59:51Z,26836,|Digigalos|,1727,[]
10058,|Ácido desoxirribonucleico|,0,1383205,2005-09-26T12:00:45Z,43433,|FlaBot|,9987,['wikification']
10058,|Ácido desoxirribonucleico|,0,1405634,2005-09-30T12:53:20Z,42374,|Yrbot|,10004,['wikification']
10058,|Ácido desoxirribonucleico|,0,1424461,2005-10-03T22:16:25Z,200.106.23.212,Anonymous,13031,"['wikification', 'elaboration']"
10058,|Ácido desoxirribonucleico|,0,1424503,2005-10-03T22:25:03Z,200.106.23.212,Anonymous,13047,['wikification']
10058,|Ácido desoxirribonucleico|,0,1424546,2005-10-03T22:34:08Z,200.106.23.212,Anonymous,13047,[]
10058,|Ácido desoxirribonucleico|,0,1424637,2005-10-03T22:54:00Z,60119,|R130|,13065,['wikification']
10058,|Ácido desoxirribonucleico|,0,1424640,2005-10-03T22:54:19Z,60119,|R130|,13066,['copy-editing']
10058,|Ácido desoxirribonucleico|,0,1424642,2005-10-03T22:54:59Z,60119,|R130|,13069,['copy-editing']
10058,|Ácido desoxirribonucleico|,0,1424658,2005-10-03T22:57:56Z,60119,|R130|,13059,['wikification']
10058,|Ácido desoxirribonucleico|,0,1425708,2005-10-04T05:10:56Z,200.48.114.54,Anonymous,13060,['wikification']
10058,|Ácido desoxirribonucleico|,0,1425713,2005-10-04T05:14:29Z,200.48.114.54,Anonymous,13041,[]
10058,|Ácido desoxirribonucleico|,0,1425754,2005-10-04T05:46:46Z,200.48.114.54,Anonymous,13051,['vandalism']
10058,|Ácido desoxirribonucleico|,0,1436750,2005-10-05T22:22:53Z,42374,|Yrbot|,13054,[]
10058,|Ácido desoxirribonucleico|,0,1443944,2005-10-07T01:03:15Z,39641,|Pabloab|,13055,['copy-editing']
10058,|Ácido desoxirribonucleico|,0,1444040,2005-10-07T01:33:47Z,39641,|Pabloab|,13055,['fact-update']
10058,|Ácido desoxirribonucleico|,0,1473542,2005-10-12T18:49:37Z,30238,|Xuankar|,13063,[]
10058,|Ácido desoxirribonucleico|,0,1490701,2005-10-16T00:17:30Z,206.106.251.105,Anonymous,13109,['elaboration']
10058,|Ácido desoxirribonucleico|,0,1492323,2005-10-16T11:09:44Z,30238,|Xuankar|,13063,['simplification']
10058,|Ácido desoxirribonucleico|,0,1498162,2005-10-17T14:51:41Z,51912,|KnightRider|,13078,['wikification']
10058,|Ácido desoxirribonucleico|,0,1500119,2005-10-17T20:10:49Z,51912,|KnightRider|,13064,['wikification']
10058,|Ácido desoxirribonucleico|,0,1515860,2005-10-20T19:04:00Z,37563,|RobotQuistnix|,13075,['wikification']
10058,|Ácido desoxirribonucleico|,0,1528996,2005-10-22T21:41:15Z,45033,|YurikBot|,13075,['fact-update']
10058,|Ácido desoxirribonucleico|,0,1530203,2005-10-23T02:00:18Z,200.108.197.33,Anonymous,1936,[]
10058,|Ácido desoxirribonucleico|,0,1530235,2005-10-23T02:09:32Z,38723,|Alhen|,1727,[]
10058,|Ácido desoxirribonucleico|,0,1540403,2005-10-24T22:17:11Z,51912,|KnightRider|,13091,['wikification']
10058,|Ácido desoxirribonucleico|,0,1540782,2005-10-24T23:17:48Z,201.155.117.243,Anonymous,13111,"['vandalism', 'elaboration']"
10058,|Ácido desoxirribonucleico|,0,1541879,2005-10-25T03:15:21Z,5874,|Angus|,13091,['counter-vandalism']
10058,|Ácido desoxirribonucleico|,0,1556242,2005-10-27T14:50:12Z,83.39.211.14,Anonymous,1726,[]
10058,|Ácido desoxirribonucleico|,0,1578160,2005-10-31T14:39:28Z,213.37.215.215,Anonymous,13502,['wikification']
10058,|Ácido desoxirribonucleico|,0,1578168,2005-10-31T14:41:15Z,213.37.215.215,Anonymous,13504,['copy-editing']
10058,|Ácido desoxirribonucleico|,0,1578195,2005-10-31T14:45:42Z,213.37.215.215,Anonymous,13500,['copy-editing']
10058,|Ácido desoxirribonucleico|,0,1607657,2005-11-05T21:23:23Z,33494,|LeCire|,13734,['wikification']
10058,|Ácido desoxirribonucleico|,0,1637687,2005-11-11T13:36:08Z,200.50.43.151,Anonymous,13781,['vandalism']
10058,|Ácido desoxirribonucleico|,0,1638600,2005-11-11T17:38:38Z,200.50.43.151,Anonymous,13823,['elaboration']
10058,|Ácido desoxirribonucleico|,0,1638624,2005-11-11T17:42:37Z,200.50.43.151,Anonymous,13829,['vandalism']
10058,|Ácido desoxirribonucleico|,0,1638648,2005-11-11T17:47:09Z,200.50.43.151,Anonymous,13935,['elaboration']
10058,|Ácido desoxirribonucleico|,0,1638661,2005-11-11T17:49:20Z,200.50.43.151,Anonymous,13760,[]
10058,|Ácido desoxirribonucleico|,0,1638669,2005-11-11T17:50:51Z,200.50.43.151,Anonymous,13790,['vandalism']
10058,|Ácido desoxirribonucleico|,0,1638678,2005-11-11T17:51:58Z,69478,|Tabeissan|,13734,[]
10058,|Ácido desoxirribonucleico|,0,1638702,2005-11-11T17:55:22Z,200.50.43.151,Anonymous,13926,['elaboration']
10058,|Ácido desoxirribonucleico|,0,1638741,2005-11-11T17:59:38Z,200.50.43.151,Anonymous,13734,[]
10058,|Ácido desoxirribonucleico|,0,1639455,2005-11-11T19:54:59Z,1299,|Joseaperez|,13734,['copy-editing']
10058,|Ácido desoxirribonucleico|,0,1665189,2005-11-16T22:44:20Z,200.66.233.129,Anonymous,13893,['elaboration']
10058,|Ácido desoxirribonucleico|,0,1665801,2005-11-17T01:20:35Z,200.122.49.87,Anonymous,13734,['simplification']
10058,|Ácido desoxirribonucleico|,0,1668803,2005-11-17T18:58:13Z,83.57.116.159,Anonymous,13738,['clarification']
10058,|Ácido desoxirribonucleico|,0,1668824,2005-11-17T19:05:25Z,83.57.116.159,Anonymous,13738,[]
10058,|Ácido desoxirribonucleico|,0,1668834,2005-11-17T19:06:58Z,83.57.116.159,Anonymous,13734,['copy-editing']
10058,|Ácido desoxirribonucleico|,0,1693536,2005-11-23T02:50:23Z,201.153.183.74,Anonymous,13742,[]
10058,|Ácido desoxirribonucleico|,0,1693537,2005-11-23T02:50:50Z,201.153.183.74,Anonymous,13759,['wikification']
10058,|Ácido desoxirribonucleico|,0,1693555,2005-11-23T02:58:53Z,39094,|Superzerocool|,13734,['wikification']
